invoice_id,order_date,customer_id,customer_segment,region,sales_channel,category,product,quantity,unit_price,discount,revenue,profit
INV-20241,2025-12-21,CUST-0482,Consumer,Nicosia,Marketplace,Office Supplies,Pen Set,5,10.16,0.0,50.8,20.53
INV-20242,2025-12-21,CUST-0384,Consumer,Limassol,Retail Store,Electronics,Keyboard,1,45.03,0.0,45.03,12.0
INV-20243,2025-12-21,CUST-0270,Consumer,Nicosia,Retail Store,Office Supplies,Folders,4,11.83,0.0,47.32,17.83
INV-20244,2025-12-21,CUST-0091,Consumer,Nicosia,Retail Store,Home & Living,Storage Box,2,8.21,0.0,16.42,5.86
INV-20245,2025-12-21,CUST-0156,Consumer,Nicosia,Online,Office Supplies,Folders,1,9.17,0.1,8.25,2.51
INV-20246,2025-12-21,CUST-0122,Consumer,Nicosia,Online,Office Supplies,Notebook,5,12.92,0.15,54.91,18.88
INV-20247,2025-12-22,CUST-0233,Consumer,Nicosia,Retail Store,Home & Living,Storage Box,4,37.38,0.05,142.04,61.18
INV-20248,2025-12-22,CUST-0036,Consumer,Nicosia,Online,Office Supplies,Folders,6,4.62,0.1,24.95,10.03
INV-20249,2025-12-22,CUST-0405,Consumer,Larnaca,Retail Store,Office Supplies,Folders,1,6.54,0.0,6.54,2.79
INV-20250,2025-12-22,CUST-0220,Small Business,Limassol,Online,Home & Living,Cushion,2,19.61,0.0,39.22,15.97
INV-20251,2025-12-22,CUST-0210,Consumer,Nicosia,Retail Store,Fitness,Foam Roller,2,19.48,0.15,33.12,9.13
INV-20252,2025-12-22,CUST-0441,Consumer,Limassol,Online,Office Supplies,Printer Paper,3,7.41,0.0,22.23,8.02
INV-20253,2025-12-22,CUST-0191,Consumer,Larnaca,Retail Store,Electronics,Monitor Stand,3,32.66,0.0,97.98,36.2
INV-20254,2025-12-22,CUST-0085,Consumer,Nicosia,Online,Office Supplies,Notebook,4,7.41,0.0,29.64,9.72
INV-20255,2025-12-22,CUST-0147,Enterprise,Larnaca,Online,Home & Living,Wall Clock,2,13.25,0.0,26.5,10.17
INV-20256,2025-12-22,CUST-0007,Consumer,Nicosia,Online,Electronics,USB-C Hub,1,68.06,0.2,54.45,11.91
INV-20257,2025-12-22,CUST-0384,Consumer,Nicosia,Online,Office Supplies,Folders,4,8.04,0.05,30.55,9.25
INV-20258,2025-12-22,CUST-0238,Enterprise,Limassol,Online,Home & Living,Storage Box,4,23.94,0.0,95.76,24.84
INV-20259,2025-12-22,CUST-0191,Consumer,Paphos,Online,Electronics,Wireless Mouse,2,65.2,0.0,130.4,44.63
INV-20260,2025-12-22,CUST-0233,Consumer,Limassol,Retail Store,Electronics,Keyboard,1,37.68,0.0,37.68,8.92
INV-20261,2025-12-22,CUST-0426,Consumer,Nicosia,Marketplace,Office Supplies,Printer Paper,1,7.4,0.2,5.92,2.7
INV-20262,2025-12-22,CUST-0096,Consumer,Nicosia,Retail Store,Home & Living,Cushion,2,22.31,0.0,44.62,11.12
INV-20263,2025-12-22,CUST-0101,Small Business,Nicosia,Marketplace,Home & Living,Storage Box,2,25.05,0.0,50.1,22.66
INV-20264,2025-12-22,CUST-0508,Consumer,Larnaca,Marketplace,Office Supplies,Pen Set,2,13.02,0.0,26.04,8.55
INV-20265,2025-12-22,CUST-0506,Consumer,Famagusta,Retail Store,Electronics,Webcam,3,27.51,0.0,82.53,28.85
INV-20266,2025-12-22,CUST-0463,Small Business,Nicosia,Online,Electronics,Wireless Mouse,1,43.17,0.15,36.69,9.72
INV-20267,2025-12-22,CUST-0519,Consumer,Famagusta,Marketplace,Electronics,Webcam,1,27.33,0.05,25.96,8.75
INV-20268,2025-12-22,CUST-0230,Small Business,Limassol,Online,Office Supplies,Printer Paper,5,19.06,0.05,90.54,29.53
INV-20269,2025-12-22,CUST-0338,Small Business,Larnaca,Retail Store,Fitness,Foam Roller,1,16.75,0.1,15.08,5.33
INV-20270,2025-12-22,CUST-0064,Consumer,Nicosia,Marketplace,Office Supplies,Pen Set,2,8.07,0.0,16.14,7.31
INV-20271,2025-12-22,CUST-0542,Enterprise,Nicosia,Marketplace,Fitness,Yoga Mat,1,21.61,0.05,20.53,8.06
INV-20272,2025-12-22,CUST-0233,Consumer,Paphos,Retail Store,Office Supplies,Folders,5,4.88,0.0,24.4,8.0
INV-20273,2025-12-23,CUST-0139,Enterprise,Nicosia,Marketplace,Office Supplies,Printer Paper,2,10.18,0.0,20.36,7.22
INV-20274,2025-12-23,CUST-0115,Consumer,Larnaca,Retail Store,Office Supplies,Pen Set,2,8.67,0.0,17.34,5.96
INV-20275,2025-12-23,CUST-0341,Consumer,Limassol,Marketplace,Office Supplies,Printer Paper,5,8.3,0.1,37.35,13.81
INV-20276,2025-12-23,CUST-0073,Consumer,Paphos,Online,Fitness,Yoga Mat,1,16.68,0.0,16.68,6.71
INV-20277,2025-12-23,CUST-0410,Small Business,Nicosia,Marketplace,Home & Living,Wall Clock,4,30.29,0.0,121.16,47.47
INV-20278,2025-12-23,CUST-0516,Consumer,Nicosia,Retail Store,Office Supplies,Folders,2,5.71,0.05,10.85,4.82
INV-20279,2025-12-23,CUST-0115,Consumer,Nicosia,Retail Store,Office Supplies,Folders,6,12.96,0.0,77.76,28.36
INV-20280,2025-12-23,CUST-0022,Consumer,Famagusta,Online,Electronics,USB-C Hub,1,33.96,0.0,33.96,10.34
INV-20281,2025-12-23,CUST-0019,Consumer,Larnaca,Marketplace,Fitness,Foam Roller,1,18.76,0.05,17.82,7.38
INV-20282,2025-12-23,CUST-0089,Consumer,Larnaca,Marketplace,Electronics,Monitor Stand,2,34.9,0.0,69.8,17.09
INV-20283,2025-12-23,CUST-0228,Consumer,Nicosia,Online,Office Supplies,Pen Set,6,5.5,0.1,29.7,12.66
INV-20284,2025-12-23,CUST-0159,Consumer,Larnaca,Marketplace,Office Supplies,Pen Set,2,8.46,0.1,15.23,5.46
INV-20285,2025-12-23,CUST-0490,Small Business,Paphos,Online,Office Supplies,Folders,5,8.81,0.1,39.65,15.12
INV-20286,2025-12-23,CUST-0240,Consumer,Nicosia,Online,Office Supplies,Printer Paper,4,5.22,0.05,19.84,8.42
INV-20287,2025-12-23,CUST-0204,Enterprise,Limassol,Marketplace,Electronics,Keyboard,1,18.5,0.0,18.5,6.25
INV-20288,2025-12-23,CUST-0294,Consumer,Larnaca,Marketplace,Electronics,Keyboard,2,57.9,0.05,110.01,26.65
INV-20289,2025-12-23,CUST-0295,Enterprise,Paphos,Online,Fitness,Yoga Mat,1,19.47,0.0,19.47,7.19
INV-20290,2025-12-23,CUST-0067,Consumer,Larnaca,Online,Home & Living,Plant Pot,4,18.02,0.05,68.48,18.35
INV-20291,2025-12-24,CUST-0116,Consumer,Paphos,Online,Electronics,Monitor Stand,2,25.39,0.2,40.62,14.13
INV-20292,2025-12-24,CUST-0112,Consumer,Nicosia,Online,Office Supplies,Printer Paper,1,11.75,0.0,11.75,5.19
INV-20293,2025-12-24,CUST-0224,Consumer,Nicosia,Marketplace,Office Supplies,Notebook,1,10.64,0.15,9.04,3.53
INV-20294,2025-12-24,CUST-0520,Consumer,Nicosia,Retail Store,Office Supplies,Notebook,4,13.76,0.0,55.04,19.31
INV-20295,2025-12-24,CUST-0206,Consumer,Nicosia,Online,Office Supplies,Printer Paper,4,7.25,0.0,29.0,10.33
INV-20296,2025-12-24,CUST-0294,Consumer,Limassol,Retail Store,Home & Living,Desk Lamp,1,22.7,0.1,20.43,7.4
INV-20297,2025-12-24,CUST-0418,Consumer,Famagusta,Marketplace,Office Supplies,Printer Paper,1,7.43,0.1,6.69,2.31
INV-20298,2025-12-24,CUST-0238,Consumer,Nicosia,Retail Store,Office Supplies,Printer Paper,2,7.6,0.2,12.16,4.14
INV-20299,2025-12-24,CUST-0130,Small Business,Limassol,Online,Office Supplies,Pen Set,3,8.86,0.15,22.59,9.53
INV-20300,2025-12-24,CUST-0487,Small Business,Limassol,Retail Store,Office Supplies,Desk Organizer,2,10.81,0.0,21.62,8.7
INV-20301,2025-12-24,CUST-0021,Consumer,Paphos,Retail Store,Home & Living,Storage Box,2,15.93,0.0,31.86,10.49
INV-20302,2025-12-24,CUST-0011,Enterprise,Larnaca,Online,Electronics,Webcam,1,14.48,0.0,14.48,3.99
INV-20303,2025-12-24,CUST-0496,Consumer,Limassol,Marketplace,Fitness,Water Bottle,2,19.87,0.0,39.74,13.45
INV-20304,2025-12-24,CUST-0312,Consumer,Paphos,Marketplace,Office Supplies,Printer Paper,4,6.56,0.0,26.24,9.65
INV-20305,2025-12-24,CUST-0417,Consumer,Paphos,Online,Fitness,Resistance Bands,2,14.5,0.1,26.1,8.95
INV-20306,2025-12-24,CUST-0465,Consumer,Larnaca,Online,Electronics,Keyboard,1,31.77,0.2,25.42,8.24
INV-20307,2025-12-24,CUST-0193,Consumer,Limassol,Marketplace,Electronics,USB-C Hub,1,73.17,0.1,65.85,22.46
INV-20308,2025-12-25,CUST-0324,Small Business,Paphos,Retail Store,Electronics,Keyboard,1,42.04,0.0,42.04,15.09
INV-20309,2025-12-25,CUST-0293,Consumer,Nicosia,Retail Store,Fitness,Foam Roller,1,27.54,0.05,26.16,7.03
INV-20310,2025-12-25,CUST-0378,Consumer,Limassol,Marketplace,Office Supplies,Desk Organizer,2,9.85,0.0,19.7,8.29
INV-20311,2025-12-25,CUST-0489,Consumer,Nicosia,Marketplace,Electronics,Wireless Mouse,1,36.65,0.05,34.82,12.07
INV-20312,2025-12-25,CUST-0005,Consumer,Limassol,Online,Home & Living,Wall Clock,1,11.41,0.1,10.27,3.4
INV-20313,2025-12-25,CUST-0535,Consumer,Limassol,Retail Store,Office Supplies,Folders,3,8.46,0.1,22.84,7.76
INV-20314,2025-12-25,CUST-0154,Small Business,Limassol,Retail Store,Fitness,Yoga Mat,3,23.12,0.05,65.89,25.96
INV-20315,2025-12-25,CUST-0378,Consumer,Larnaca,Retail Store,Home & Living,Wall Clock,1,17.18,0.1,15.46,4.38
INV-20316,2025-12-25,CUST-0139,Consumer,Nicosia,Marketplace,Electronics,Keyboard,1,42.76,0.0,42.76,10.42
INV-20317,2025-12-25,CUST-0544,Consumer,Paphos,Online,Office Supplies,Printer Paper,2,9.21,0.05,17.5,6.86
INV-20318,2025-12-25,CUST-0082,Consumer,Nicosia,Marketplace,Fitness,Resistance Bands,1,9.86,0.0,9.86,4.09
INV-20319,2025-12-25,CUST-0039,Consumer,Limassol,Retail Store,Office Supplies,Desk Organizer,3,11.28,0.1,30.46,11.7
INV-20320,2025-12-25,CUST-0496,Small Business,Nicosia,Online,Office Supplies,Folders,2,11.09,0.0,22.18,7.45
INV-20321,2025-12-25,CUST-0216,Enterprise,Nicosia,Online,Electronics,Monitor Stand,1,35.76,0.05,33.97,7.48
INV-20322,2025-12-25,CUST-0276,Consumer,Limassol,Retail Store,Electronics,USB-C Hub,2,45.12,0.0,90.24,26.69
INV-20323,2025-12-25,CUST-0249,Consumer,Larnaca,Online,Office Supplies,Folders,4,6.77,0.1,24.37,10.28
INV-20324,2025-12-25,CUST-0199,Consumer,Nicosia,Online,Office Supplies,Folders,6,3.32,0.2,15.94,7.39
INV-20325,2025-12-25,CUST-0248,Small Business,Larnaca,Retail Store,Electronics,USB-C Hub,3,72.92,0.0,218.76,66.71
INV-20326,2025-12-25,CUST-0458,Small Business,Famagusta,Retail Store,Electronics,Wireless Mouse,1,54.9,0.05,52.15,13.32
INV-20327,2025-12-25,CUST-0100,Consumer,Famagusta,Online,Home & Living,Wall Clock,1,8.06,0.05,7.66,3.03
INV-20328,2025-12-25,CUST-0120,Consumer,Larnaca,Online,Fitness,Water Bottle,4,19.54,0.0,78.16,22.2
INV-20329,2025-12-25,CUST-0028,Consumer,Limassol,Online,Electronics,Keyboard,1,43.71,0.05,41.52,12.24
INV-20330,2025-12-25,CUST-0147,Consumer,Larnaca,Online,Office Supplies,Notebook,3,10.36,0.2,24.86,9.53
INV-20331,2025-12-26,CUST-0460,Consumer,Limassol,Retail Store,Office Supplies,Desk Organizer,3,12.82,0.0,38.46,15.44
INV-20332,2025-12-26,CUST-0301,Consumer,Paphos,Online,Home & Living,Wall Clock,1,18.93,0.1,17.04,5.4
INV-20333,2025-12-26,CUST-0253,Consumer,Paphos,Marketplace,Office Supplies,Pen Set,3,10.24,0.05,29.18,13.38
INV-20334,2025-12-26,CUST-0044,Small Business,Limassol,Marketplace,Electronics,Wireless Mouse,1,52.13,0.0,52.13,12.31
INV-20335,2025-12-26,CUST-0005,Consumer,Larnaca,Online,Home & Living,Desk Lamp,1,19.08,0.0,19.08,5.21
INV-20336,2025-12-26,CUST-0506,Consumer,Nicosia,Retail Store,Office Supplies,Pen Set,3,14.41,0.1,38.91,16.33
INV-20337,2025-12-26,CUST-0039,Consumer,Paphos,Retail Store,Office Supplies,Pen Set,3,10.22,0.1,27.59,10.08
INV-20338,2025-12-26,CUST-0405,Consumer,Paphos,Marketplace,Electronics,USB-C Hub,1,46.08,0.0,46.08,14.33
INV-20339,2025-12-26,CUST-0172,Small Business,Nicosia,Marketplace,Electronics,USB-C Hub,1,25.21,0.15,21.43,5.44
INV-20340,2025-12-26,CUST-0269,Small Business,Larnaca,Online,Office Supplies,Folders,2,10.91,0.0,21.82,8.13
INV-20341,2025-12-26,CUST-0470,Small Business,Larnaca,Retail Store,Electronics,Wireless Mouse,3,53.07,0.05,151.25,71.72
INV-20342,2025-12-26,CUST-0032,Consumer,Nicosia,Marketplace,Electronics,Wireless Mouse,1,46.82,0.1,42.14,14.4
INV-20343,2025-12-26,CUST-0380,Consumer,Famagusta,Retail Store,Office Supplies,Notebook,2,13.43,0.0,26.86,9.17
INV-20344,2025-12-26,CUST-0065,Small Business,Larnaca,Retail Store,Fitness,Skipping Rope,2,14.67,0.1,26.41,8.92
INV-20345,2025-12-26,CUST-0175,Small Business,Larnaca,Online,Home & Living,Storage Box,2,23.03,0.05,43.76,11.79
INV-20346,2025-12-26,CUST-0340,Consumer,Nicosia,Retail Store,Home & Living,Storage Box,1,27.27,0.0,27.27,7.3
INV-20347,2025-12-26,CUST-0055,Enterprise,Larnaca,Retail Store,Office Supplies,Pen Set,5,8.76,0.1,39.42,16.25
INV-20348,2025-12-27,CUST-0458,Consumer,Famagusta,Online,Electronics,Webcam,3,50.57,0.05,144.12,29.18
INV-20349,2025-12-27,CUST-0413,Consumer,Nicosia,Marketplace,Home & Living,Cushion,1,13.67,0.1,12.3,3.76
INV-20350,2025-12-27,CUST-0444,Consumer,Larnaca,Online,Home & Living,Wall Clock,3,23.88,0.0,71.64,29.39
INV-20351,2025-12-27,CUST-0432,Consumer,Limassol,Retail Store,Electronics,Webcam,2,56.89,0.0,113.78,37.02
INV-20352,2025-12-27,CUST-0413,Consumer,Paphos,Online,Home & Living,Storage Box,1,21.59,0.0,21.59,7.64
INV-20353,2025-12-27,CUST-0183,Consumer,Larnaca,Retail Store,Fitness,Resistance Bands,4,14.42,0.1,51.91,22.16
INV-20354,2025-12-27,CUST-0163,Consumer,Paphos,Online,Office Supplies,Folders,4,9.12,0.0,36.48,11.29
INV-20355,2025-12-27,CUST-0450,Consumer,Nicosia,Retail Store,Home & Living,Cushion,3,30.25,0.0,90.75,40.46
INV-20356,2025-12-27,CUST-0404,Small Business,Nicosia,Online,Electronics,Keyboard,2,59.41,0.0,118.82,46.87
INV-20357,2025-12-27,CUST-0050,Consumer,Larnaca,Online,Office Supplies,Pen Set,4,6.57,0.0,26.28,10.1
INV-20358,2025-12-27,CUST-0214,Small Business,Nicosia,Retail Store,Office Supplies,Notebook,4,8.44,0.0,33.76,14.02
INV-20359,2025-12-27,CUST-0117,Consumer,Limassol,Retail Store,Fitness,Foam Roller,2,10.25,0.0,20.5,7.67
INV-20360,2025-12-27,CUST-0023,Consumer,Paphos,Online,Electronics,Monitor Stand,1,36.04,0.0,36.04,10.47
INV-20361,2025-12-27,CUST-0434,Consumer,Paphos,Online,Home & Living,Wall Clock,2,27.55,0.1,49.59,14.03
INV-20362,2025-12-27,CUST-0275,Consumer,Larnaca,Online,Home & Living,Plant Pot,2,23.49,0.0,46.98,10.91
INV-20363,2025-12-27,CUST-0121,Consumer,Paphos,Online,Home & Living,Desk Lamp,2,25.62,0.0,51.24,20.32
INV-20364,2025-12-27,CUST-0014,Consumer,Paphos,Online,Home & Living,Wall Clock,1,21.21,0.05,20.15,6.28
INV-20365,2025-12-28,CUST-0067,Small Business,Larnaca,Marketplace,Home & Living,Desk Lamp,2,24.65,0.1,44.37,13.05
INV-20366,2025-12-28,CUST-0186,Consumer,Paphos,Marketplace,Fitness,Water Bottle,1,26.07,0.0,26.07,9.19
INV-20367,2025-12-28,CUST-0510,Consumer,Paphos,Online,Home & Living,Cushion,4,23.64,0.0,94.56,35.68
INV-20368,2025-12-28,CUST-0249,Consumer,Nicosia,Online,Office Supplies,Pen Set,2,5.75,0.1,10.35,3.3
INV-20369,2025-12-28,CUST-0027,Enterprise,Limassol,Online,Office Supplies,Pen Set,3,10.76,0.0,32.28,13.47
INV-20370,2025-12-28,CUST-0021,Consumer,Nicosia,Online,Office Supplies,Pen Set,1,7.03,0.15,5.98,2.12
INV-20371,2025-12-28,CUST-0421,Enterprise,Paphos,Retail Store,Electronics,Keyboard,1,46.68,0.1,42.01,10.71
INV-20372,2025-12-28,CUST-0525,Small Business,Limassol,Marketplace,Electronics,Wireless Mouse,1,72.7,0.0,72.7,17.1
INV-20373,2025-12-28,CUST-0242,Consumer,Nicosia,Retail Store,Office Supplies,Notebook,2,7.74,0.1,13.93,5.51
INV-20374,2025-12-28,CUST-0009,Small Business,Nicosia,Marketplace,Electronics,Wireless Mouse,1,49.54,0.05,47.06,13.74
INV-20375,2025-12-28,CUST-0324,Consumer,Paphos,Online,Electronics,Wireless Mouse,2,37.54,0.0,75.08,27.4
INV-20376,2025-12-28,CUST-0242,Small Business,Limassol,Retail Store,Electronics,Wireless Mouse,1,50.99,0.15,43.34,12.5
INV-20377,2025-12-28,CUST-0046,Small Business,Nicosia,Retail Store,Electronics,Keyboard,2,44.49,0.05,84.53,30.34
INV-20378,2025-12-28,CUST-0198,Consumer,Famagusta,Retail Store,Fitness,Water Bottle,4,15.52,0.15,52.77,18.04
INV-20379,2025-12-28,CUST-0020,Small Business,Famagusta,Online,Home & Living,Storage Box,3,29.66,0.0,88.98,23.9
INV-20380,2025-12-28,CUST-0021,Small Business,Paphos,Online,Home & Living,Wall Clock,1,5.41,0.0,5.41,1.68
INV-20381,2025-12-28,CUST-0005,Consumer,Larnaca,Retail Store,Fitness,Foam Roller,1,9.84,0.1,8.86,3.17
INV-20382,2025-12-28,CUST-0417,Enterprise,Larnaca,Retail Store,Electronics,USB-C Hub,3,51.3,0.1,138.51,45.16
INV-20383,2025-12-28,CUST-0513,Small Business,Limassol,Online,Home & Living,Plant Pot,1,22.87,0.0,22.87,10.87
INV-20384,2025-12-28,CUST-0106,Small Business,Limassol,Marketplace,Office Supplies,Pen Set,4,6.69,0.05,25.42,7.89
INV-20385,2025-12-28,CUST-0509,Consumer,Limassol,Marketplace,Office Supplies,Notebook,3,15.04,0.0,45.12,17.68
INV-20386,2025-12-29,CUST-0107,Small Business,Limassol,Online,Home & Living,Wall Clock,2,11.57,0.0,23.14,6.98
INV-20387,2025-12-29,CUST-0429,Enterprise,Nicosia,Online,Home & Living,Wall Clock,3,19.27,0.0,57.81,21.63
INV-20388,2025-12-29,CUST-0175,Consumer,Larnaca,Online,Office Supplies,Notebook,2,9.67,0.0,19.34,8.32
INV-20389,2025-12-29,CUST-0010,Consumer,Nicosia,Retail Store,Electronics,Webcam,2,61.93,0.2,99.09,27.19
INV-20390,2025-12-29,CUST-0316,Consumer,Nicosia,Online,Home & Living,Cushion,2,33.85,0.1,60.93,16.99
INV-20391,2025-12-29,CUST-0036,Consumer,Limassol,Marketplace,Home & Living,Desk Lamp,2,19.79,0.05,37.6,10.87
INV-20392,2025-12-29,CUST-0340,Consumer,Larnaca,Online,Electronics,Wireless Mouse,1,37.84,0.0,37.84,14.28
INV-20393,2025-12-29,CUST-0327,Consumer,Limassol,Online,Electronics,Keyboard,1,45.78,0.0,45.78,13.83
INV-20394,2025-12-29,CUST-0324,Consumer,Nicosia,Online,Home & Living,Storage Box,4,22.44,0.15,76.3,23.24
INV-20395,2025-12-29,CUST-0045,Consumer,Larnaca,Online,Fitness,Water Bottle,2,20.73,0.0,41.46,13.28
INV-20396,2025-12-29,CUST-0447,Consumer,Nicosia,Online,Office Supplies,Notebook,3,12.01,0.0,36.03,14.18
INV-20397,2025-12-29,CUST-0478,Consumer,Larnaca,Retail Store,Fitness,Foam Roller,1,14.93,0.0,14.93,4.52
INV-20398,2025-12-29,CUST-0305,Small Business,Limassol,Online,Electronics,USB-C Hub,1,16.2,0.1,14.58,3.34
INV-20399,2025-12-29,CUST-0095,Consumer,Nicosia,Online,Office Supplies,Folders,4,6.67,0.0,26.68,8.68
INV-20400,2025-12-29,CUST-0233,Enterprise,Nicosia,Online,Office Supplies,Desk Organizer,3,5.62,0.2,13.49,4.61
INV-20401,2025-12-29,CUST-0488,Consumer,Paphos,Retail Store,Electronics,Keyboard,1,22.3,0.05,21.18,5.15
INV-20402,2025-12-29,CUST-0465,Enterprise,Limassol,Retail Store,Office Supplies,Printer Paper,4,8.13,0.05,30.89,10.49
INV-20403,2025-12-29,CUST-0533,Small Business,Nicosia,Retail Store,Electronics,Wireless Mouse,1,66.85,0.1,60.16,12.58
INV-20404,2025-12-29,CUST-0258,Small Business,Limassol,Marketplace,Office Supplies,Notebook,4,12.04,0.0,48.16,19.57
INV-20405,2025-12-29,CUST-0267,Consumer,Limassol,Retail Store,Electronics,Webcam,1,44.5,0.15,37.82,12.68
INV-20406,2025-12-29,CUST-0418,Enterprise,Nicosia,Online,Office Supplies,Pen Set,4,12.01,0.0,48.04,20.21
INV-20407,2025-12-30,CUST-0409,Consumer,Larnaca,Retail Store,Electronics,Keyboard,2,39.99,0.0,79.98,31.0
INV-20408,2025-12-30,CUST-0315,Consumer,Limassol,Retail Store,Office Supplies,Notebook,6,8.34,0.0,50.04,20.97
INV-20409,2025-12-30,CUST-0420,Consumer,Nicosia,Online,Office Supplies,Notebook,5,8.51,0.0,42.55,11.69
INV-20410,2025-12-30,CUST-0065,Small Business,Nicosia,Retail Store,Electronics,Wireless Mouse,1,36.39,0.15,30.93,13.55
INV-20411,2025-12-30,CUST-0243,Consumer,Larnaca,Online,Office Supplies,Printer Paper,1,8.47,0.0,8.47,3.42
INV-20412,2025-12-30,CUST-0356,Consumer,Limassol,Online,Electronics,Webcam,3,18.88,0.0,56.64,22.23
INV-20413,2025-12-30,CUST-0483,Consumer,Larnaca,Online,Home & Living,Cushion,2,18.61,0.0,37.22,14.94
INV-20414,2025-12-30,CUST-0500,Consumer,Paphos,Online,Home & Living,Wall Clock,2,24.49,0.0,48.98,17.79
INV-20415,2025-12-30,CUST-0345,Enterprise,Larnaca,Online,Office Supplies,Folders,1,10.3,0.1,9.27,3.42
INV-20416,2025-12-30,CUST-0209,Consumer,Nicosia,Retail Store,Home & Living,Plant Pot,2,12.79,0.0,25.58,7.38
INV-20417,2025-12-30,CUST-0427,Consumer,Larnaca,Retail Store,Electronics,USB-C Hub,3,52.4,0.05,149.34,44.1
INV-20418,2025-12-30,CUST-0272,Small Business,Larnaca,Online,Electronics,Monitor Stand,2,48.07,0.1,86.53,34.9
INV-20419,2025-12-30,CUST-0194,Consumer,Nicosia,Marketplace,Electronics,Wireless Mouse,1,47.78,0.0,47.78,15.44
INV-20420,2025-12-30,CUST-0145,Small Business,Nicosia,Retail Store,Electronics,Monitor Stand,1,37.28,0.05,35.42,11.14
INV-20421,2025-12-30,CUST-0539,Small Business,Larnaca,Online,Office Supplies,Notebook,3,6.16,0.0,18.48,4.1
INV-20422,2025-12-30,CUST-0194,Small Business,Limassol,Retail Store,Home & Living,Desk Lamp,2,18.58,0.0,37.16,14.32
INV-20423,2025-12-30,CUST-0434,Enterprise,Larnaca,Online,Office Supplies,Pen Set,4,7.08,0.05,26.9,9.18
INV-20424,2025-12-30,CUST-0535,Consumer,Limassol,Retail Store,Home & Living,Wall Clock,1,21.04,0.05,19.99,6.63
INV-20425,2025-12-30,CUST-0302,Consumer,Nicosia,Online,Home & Living,Wall Clock,4,12.92,0.05,49.1,13.5
INV-20426,2025-12-30,CUST-0147,Small Business,Paphos,Marketplace,Electronics,Keyboard,1,29.53,0.0,29.53,7.78
INV-20427,2025-12-30,CUST-0322,Consumer,Limassol,Online,Office Supplies,Printer Paper,2,8.58,0.0,17.16,6.9
INV-20428,2025-12-30,CUST-0105,Enterprise,Nicosia,Online,Electronics,Webcam,2,46.66,0.0,93.32,29.19
INV-20429,2025-12-30,CUST-0305,Consumer,Paphos,Retail Store,Home & Living,Plant Pot,1,8.93,0.0,8.93,3.28
INV-20430,2025-12-30,CUST-0312,Consumer,Nicosia,Retail Store,Office Supplies,Folders,5,10.36,0.0,51.8,16.79
INV-20431,2025-12-30,CUST-0515,Consumer,Limassol,Marketplace,Electronics,Wireless Mouse,3,63.77,0.2,153.05,58.17
INV-20432,2025-12-30,CUST-0473,Consumer,Nicosia,Online,Home & Living,Wall Clock,1,22.18,0.0,22.18,8.04
INV-20433,2025-12-30,CUST-0331,Small Business,Larnaca,Retail Store,Electronics,Webcam,1,27.75,0.15,23.59,8.95
INV-20434,2025-12-30,CUST-0237,Enterprise,Limassol,Online,Home & Living,Plant Pot,2,14.01,0.1,25.22,8.81
INV-20435,2025-12-30,CUST-0018,Consumer,Paphos,Marketplace,Fitness,Skipping Rope,3,16.3,0.15,41.57,15.02
INV-20436,2025-12-31,CUST-0266,Consumer,Limassol,Retail Store,Office Supplies,Folders,1,8.95,0.0,8.95,4.08
INV-20437,2025-12-31,CUST-0190,Consumer,Larnaca,Online,Home & Living,Wall Clock,4,17.96,0.0,71.84,25.82
INV-20438,2025-12-31,CUST-0128,Consumer,Limassol,Marketplace,Office Supplies,Desk Organizer,4,11.33,0.05,43.05,17.96
INV-20439,2025-12-31,CUST-0112,Consumer,Famagusta,Retail Store,Electronics,Webcam,1,54.4,0.0,54.4,15.53
INV-20440,2025-12-31,CUST-0105,Enterprise,Larnaca,Online,Electronics,Webcam,3,51.73,0.05,147.43,53.04
INV-20441,2025-12-31,CUST-0254,Small Business,Limassol,Online,Office Supplies,Pen Set,1,10.38,0.0,10.38,4.37
INV-20442,2025-12-31,CUST-0487,Consumer,Nicosia,Retail Store,Fitness,Skipping Rope,1,21.75,0.1,19.58,7.14
INV-20443,2025-12-31,CUST-0498,Small Business,Famagusta,Retail Store,Home & Living,Cushion,3,6.42,0.0,19.26,7.01
INV-20444,2025-12-31,CUST-0516,Small Business,Larnaca,Retail Store,Office Supplies,Notebook,4,8.22,0.1,29.59,10.72
INV-20445,2025-12-31,CUST-0292,Consumer,Nicosia,Marketplace,Home & Living,Storage Box,4,26.07,0.05,99.07,34.73
INV-20446,2025-12-31,CUST-0185,Consumer,Larnaca,Marketplace,Home & Living,Cushion,1,25.06,0.0,25.06,8.89
INV-20447,2025-12-31,CUST-0135,Consumer,Famagusta,Retail Store,Electronics,Webcam,2,18.6,0.0,37.2,13.46
INV-20448,2025-12-31,CUST-0093,Consumer,Nicosia,Marketplace,Office Supplies,Folders,6,10.86,0.0,65.16,21.19
INV-20449,2025-12-31,CUST-0527,Small Business,Paphos,Online,Fitness,Yoga Mat,2,17.33,0.1,31.19,12.68
